borrower_id,loan_id,cycle_start_date,due_date,statement_date,amount_due,amount_paid,days_late,fee_assessed,interest_accrued,remaining_principal,payment_method,autopay_flag,hardship_flag,state,product_type,apr,term_months,statement_text,pay_ratio,is_partial_payment,fee_to_paid,fees_rolling3,fee_to_paid_prev,spiral_flag,anomaly_score,is_anomaly,explanation
B1016,L206,2025-02-28,2025-03-21,2025-03-14,75.0,77.19,0,0.0,0.0,4331.89,ACH,0,0,NY,bnpl,0.1286,6,Paid full on time via ACH.,1.0292,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1017,L207,2024-10-01,2024-10-22,2024-10-15,400.0,418.75,1,10.0,0.0,3276.24,Check,1,0,PA,installment,0.2689,12,Customer misunderstood minimum vs statement balance.,1.046875,0,0.023880597014925373,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1017,L207,2024-10-31,2024-11-21,2024-11-14,400.0,413.54,2,5.0,0.0,2876.24,Card,1,0,PA,installment,0.2689,12,Set up autopay today—should clear next cycle.,1.0338500000000002,0,0.01209072882913382,2.0,0.023880597014925373,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1017,L207,2024-11-30,2024-12-21,2024-12-14,400.0,415.68,2,5.0,0.0,2476.24,Cash,1,0,PA,installment,0.2689,12,Partial payment made at branch; slip photo uploaded.,1.0392000000000001,0,0.012028483448806774,3.0,0.01209072882913382,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1017,L207,2024-12-30,2025-01-20,2025-01-13,400.0,414.53,2,5.0,0.0,2076.24,ACH,1,0,PA,installment,0.2689,12,Employer payroll delay; expects full payment Friday.,1.036325,0,0.012061853183123056,3.0,0.012028483448806774,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1017,L207,2025-01-29,2025-02-19,2025-02-12,400.0,394.01,4,15.0,0.13,1682.36,Wallet,1,0,PA,installment,0.2689,12,Customer disputes late fee; claims payment posted late.,0.9850249999999999,0,0.03807009974366133,3.0,0.012061853183123056,1,1,0,Fee dispute—manual review recommended.
B1017,L207,2025-02-28,2025-03-21,2025-03-14,400.0,408.2,2,10.0,0.0,1282.36,Cash,1,0,PA,installment,0.2689,12,Customer disputes late fee; claims payment posted late.,1.0205,0,0.02449779519843214,3.0,0.03807009974366133,1,1,0,Fee dispute—manual review recommended.
B1018,L208,2024-10-01,2024-10-22,2024-10-15,100.0,34.25,13,25.0,1.07,3531.5,ACH,1,0,TX,installment,0.195,12,Multiple small penalties assessed over consecutive cycles.,0.3425,1,0.7299270072992701,1.0,0.0,0,-1,1,Late with fee—watch for penalty spiral if repeated.
B1018,L208,2024-10-31,2024-11-21,2024-11-14,100.0,51.7,9,15.0,0.78,3480.58,Check,1,0,TX,installment,0.195,12,Multiple small penalties assessed over consecutive cycles.,0.517,1,0.2901353965183752,2.0,0.7299270072992701,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1018,L208,2024-11-30,2024-12-21,2024-12-14,100.0,53.36,19,35.0,0.76,3427.98,Wallet,1,0,TX,installment,0.195,12,Multiple small penalties assessed over consecutive cycles.,0.5336,1,0.6559220389805097,3.0,0.2901353965183752,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1018,L208,2024-12-30,2025-01-20,2025-01-13,100.0,24.43,7,20.0,1.23,3404.78,Check,1,0,TX,installment,0.195,12,Multiple small penalties assessed over consecutive cycles.,0.2443,0,0.8186655751125665,3.0,0.6559220389805097,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1018,L208,2025-01-29,2025-02-19,2025-02-12,100.0,29.97,5,10.0,1.14,3375.95,Wallet,1,0,TX,installment,0.195,12,Multiple small penalties assessed over consecutive cycles.,0.29969999999999997,0,0.33366700033366703,3.0,0.8186655751125665,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1018,L208,2025-02-28,2025-03-21,2025-03-14,100.0,43.05,11,10.0,0.93,3333.83,Cash,1,0,TX,installment,0.195,12,Multiple small penalties assessed over consecutive cycles.,0.4305,1,0.23228803716608595,3.0,0.33366700033366703,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1019,L209,2024-10-01,2024-10-22,2024-10-15,250.0,246.51,0,0.0,0.04,1450.25,Check,0,0,PA,revolving,0.1371,6,Paid full on time via ACH.,0.9860399999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1019,L209,2024-10-31,2024-11-21,2024-11-14,250.0,262.16,0,0.0,0.0,1200.25,ACH,0,0,PA,revolving,0.1371,6,Paid full on time via ACH.,1.04864,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1019,L209,2024-11-30,2024-12-21,2024-12-14,250.0,244.49,0,0.0,0.06,955.82,Wallet,0,0,PA,revolving,0.1371,6,Paid full on time via ACH.,0.97796,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1019,L209,2024-12-30,2025-01-20,2025-01-13,250.0,257.84,0,0.0,0.0,705.82,Check,0,0,PA,revolving,0.1371,6,Paid full on time via ACH.,1.0313599999999998,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1019,L209,2025-01-29,2025-02-19,2025-02-12,250.0,244.27,0,0.0,0.07,461.62,Wallet,0,0,PA,revolving,0.1371,6,Paid full on time via ACH.,0.9770800000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1019,L209,2025-02-28,2025-03-21,2025-03-14,250.0,260.27,0,0.0,0.0,211.62,Wallet,0,0,PA,revolving,0.1371,6,Paid full on time via ACH.,1.04108,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1020,L200,2024-10-01,2024-10-22,2024-10-15,100.0,95.26,0,0.0,0.07,2886.96,ACH,0,0,NY,revolving,0.1867,6,Paid full on time via ACH.,0.9526,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1020,L200,2024-10-31,2024-11-21,2024-11-14,100.0,81.47,0,0.0,0.29,2805.78,Cash,0,0,NY,revolving,0.1867,6,Paid short due to cash flow timing; will catch up next cycle.,0.8147,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1020,L200,2024-11-30,2024-12-21,2024-12-14,100.0,102.5,0,0.0,0.0,2705.78,ACH,0,0,NY,revolving,0.1867,6,Paid full on time via ACH.,1.025,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1020,L200,2024-12-30,2025-01-20,2025-01-13,100.0,82.31,0,0.0,0.28,2623.75,Wallet,0,0,NY,revolving,0.1867,6,Paid short due to cash flow timing; will catch up next cycle.,0.8231,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1020,L200,2025-01-29,2025-02-19,2025-02-12,100.0,99.69,0,0.0,0.0,2524.06,Cash,0,0,NY,revolving,0.1867,6,Paid full on time via ACH.,0.9969,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1020,L200,2025-02-28,2025-03-21,2025-03-14,100.0,94.1,4,5.0,0.09,2430.05,Wallet,0,0,NY,revolving,0.1867,6,Partial payment made at branch; slip photo uploaded.,0.941,1,0.05313496280552604,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1021,L201,2024-10-01,2024-10-22,2024-10-15,150.0,75.38,0,0.0,1.3,1510.8,Cash,1,0,FL,installment,0.2089,6,Paid short due to cash flow timing; will catch up next cycle.,0.5025333333333333,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1021,L201,2024-10-31,2024-11-21,2024-11-14,150.0,75.54,0,0.0,1.3,1436.56,ACH,1,0,FL,installment,0.2089,6,Paid short due to cash flow timing; will catch up next cycle.,0.5036,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1021,L201,2024-11-30,2024-12-21,2024-12-14,150.0,63.52,0,0.0,1.51,1374.55,Card,1,0,FL,installment,0.2089,6,Set up autopay today—should clear next cycle.,0.4234666666666667,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1021,L201,2024-12-30,2025-01-20,2025-01-13,150.0,95.72,0,0.0,0.94,1279.77,Cash,1,0,FL,installment,0.2089,6,Customer disputes late fee; claims payment posted late.,0.6381333333333333,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1021,L201,2025-01-29,2025-02-19,2025-02-12,150.0,121.23,0,0.0,0.5,1159.04,Cash,1,0,FL,installment,0.2089,6,Partial payment made at branch; slip photo uploaded.,0.8082,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1021,L201,2025-02-28,2025-03-21,2025-03-14,150.0,70.05,0,0.0,1.39,1090.38,Wallet,1,0,FL,installment,0.2089,6,Employer payroll delay; expects full payment Friday.,0.46699999999999997,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1022,L202,2024-10-01,2024-10-22,2024-10-15,100.0,99.37,3,10.0,0.01,2165.74,ACH,0,1,TX,revolving,0.2488,24,Hardship plan active: reduced payment accepted for 2 months.,0.9937,0,0.10063399416322834,1.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1022,L202,2024-10-31,2024-11-21,2024-11-14,100.0,100.14,4,15.0,0.0,2065.74,Card,0,0,TX,revolving,0.2488,24,Employer payroll delay; expects full payment Friday.,1.0014,0,0.14979029358897544,2.0,0.10063399416322834,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1022,L202,2024-11-30,2024-12-21,2024-12-14,100.0,103.62,1,5.0,0.0,1965.74,Card,0,1,TX,revolving,0.2488,24,Hardship plan active: reduced payment accepted for 2 months.,1.0362,0,0.04825323296660876,3.0,0.14979029358897544,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1022,L202,2024-12-30,2025-01-20,2025-01-13,100.0,104.27,2,5.0,0.0,1865.74,Wallet,0,1,TX,revolving,0.2488,24,Hardship plan active: reduced payment accepted for 2 months.,1.0427,0,0.047952431188261244,3.0,0.04825323296660876,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1022,L202,2025-01-29,2025-02-19,2025-02-12,100.0,104.8,1,10.0,0.0,1765.74,ACH,0,0,TX,revolving,0.2488,24,Customer disputes late fee; claims payment posted late.,1.048,0,0.09541984732824428,3.0,0.047952431188261244,1,1,0,Fee dispute—manual review recommended.
B1022,L202,2025-02-28,2025-03-21,2025-03-14,100.0,99.6,4,15.0,0.01,1666.15,Check,0,0,TX,revolving,0.2488,24,"Payment posted, but fee assessment appears duplicated.",0.996,0,0.15060240963855423,3.0,0.09541984732824428,1,1,0,Fee dispute—manual review recommended.
B1023,L203,2024-10-01,2024-10-22,2024-10-15,250.0,238.52,0,0.0,0.17,1126.95,Wallet,1,0,CA,bnpl,0.1753,24,Paid full on time via ACH.,0.95408,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1023,L203,2024-10-31,2024-11-21,2024-11-14,250.0,246.19,0,0.0,0.06,880.82,Wallet,1,0,CA,bnpl,0.1753,24,Paid full on time via ACH.,0.98476,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1023,L203,2024-11-30,2024-12-21,2024-12-14,250.0,250.86,0,0.0,0.0,630.82,Check,1,0,CA,bnpl,0.1753,24,Paid full on time via ACH.,1.00344,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1023,L203,2024-12-30,2025-01-20,2025-01-13,250.0,246.61,0,0.0,0.05,384.26,Card,1,0,CA,bnpl,0.1753,24,Paid full on time via ACH.,0.9864400000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1023,L203,2025-01-29,2025-02-19,2025-02-12,250.0,238.48,0,0.0,0.17,145.95,ACH,1,0,CA,bnpl,0.1753,24,Paid full on time via ACH.,0.95392,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1023,L203,2025-02-28,2025-03-21,2025-03-14,250.0,254.69,0,0.0,0.0,0.0,Cash,1,0,CA,bnpl,0.1753,24,Paid full on time via ACH.,1.0187599999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1024,L204,2024-10-01,2024-10-22,2024-10-15,400.0,272.4,0,0.0,1.28,2643.54,Card,0,1,NY,installment,0.1204,36,Hardship plan active: reduced payment accepted.,0.6809999999999999,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1024,L204,2024-10-31,2024-11-21,2024-11-14,400.0,256.0,0,0.0,1.44,2388.98,Card,0,1,NY,installment,0.1204,36,Hardship plan active: reduced payment accepted.,0.64,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1024,L204,2024-11-30,2024-12-21,2024-12-14,400.0,254.75,0,0.0,1.46,2135.69,Cash,0,1,NY,installment,0.1204,36,Hardship plan active: reduced payment accepted.,0.636875,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1024,L204,2024-12-30,2025-01-20,2025-01-13,400.0,205.24,0,0.0,1.95,1932.4,Cash,0,1,NY,installment,0.1204,36,Hardship plan active: reduced payment accepted.,0.5131,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1024,L204,2025-01-29,2025-02-19,2025-02-12,400.0,269.52,0,0.0,1.31,1664.19,Cash,0,1,NY,installment,0.1204,36,Hardship plan active: reduced payment accepted.,0.6738,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1024,L204,2025-02-28,2025-03-21,2025-03-14,400.0,233.21,0,0.0,1.67,1432.65,Wallet,0,1,NY,installment,0.1204,36,Hardship plan active: reduced payment accepted.,0.583025,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1025,L205,2024-10-01,2024-10-22,2024-10-15,100.0,53.84,5,15.0,0.74,1267.18,Check,0,0,CA,bnpl,0.1916,24,Multiple small penalties assessed over consecutive cycles.,0.5384,1,0.2786032689450223,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1025,L205,2024-10-31,2024-11-21,2024-11-14,100.0,33.99,17,25.0,1.05,1234.24,ACH,0,0,CA,bnpl,0.1916,24,Multiple small penalties assessed over consecutive cycles.,0.33990000000000004,1,0.7355104442483082,2.0,0.2786032689450223,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1025,L205,2024-11-30,2024-12-21,2024-12-14,100.0,60.75,7,10.0,0.63,1174.12,Wallet,0,0,CA,bnpl,0.1916,24,Multiple small penalties assessed over consecutive cycles.,0.6075,1,0.1646090534979424,3.0,0.7355104442483082,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1025,L205,2024-12-30,2025-01-20,2025-01-13,100.0,48.77,8,15.0,0.82,1126.17,ACH,0,0,CA,bnpl,0.1916,24,Multiple small penalties assessed over consecutive cycles.,0.4877,1,0.3075661267172442,3.0,0.1646090534979424,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1025,L205,2025-01-29,2025-02-19,2025-02-12,100.0,53.87,14,10.0,0.74,1073.04,Wallet,0,0,CA,bnpl,0.1916,24,Multiple small penalties assessed over consecutive cycles.,0.5387,1,0.18563207722294414,3.0,0.3075661267172442,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1025,L205,2025-02-28,2025-03-21,2025-03-14,100.0,41.78,14,15.0,0.93,1032.19,Cash,0,0,CA,bnpl,0.1916,24,Multiple small penalties assessed over consecutive cycles.,0.4178,1,0.35902345619913834,3.0,0.18563207722294414,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1026,L206,2024-10-01,2024-10-22,2024-10-15,150.0,149.82,0,0.0,0.0,1994.29,Cash,0,0,NY,installment,0.2778,6,Paid full on time via ACH.,0.9987999999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1026,L206,2024-10-31,2024-11-21,2024-11-14,150.0,143.82,0,0.0,0.14,1850.61,ACH,0,0,NY,installment,0.2778,6,Paid full on time via ACH.,0.9588,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1026,L206,2024-11-30,2024-12-21,2024-12-14,150.0,143.7,0,0.0,0.15,1707.06,Cash,0,0,NY,installment,0.2778,6,Paid full on time via ACH.,0.958,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1026,L206,2024-12-30,2025-01-20,2025-01-13,150.0,142.77,0,0.0,0.17,1564.46,Wallet,0,0,NY,installment,0.2778,6,Paid full on time via ACH.,0.9518000000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1026,L206,2025-01-29,2025-02-19,2025-02-12,150.0,157.24,0,0.0,0.0,1414.46,Card,0,0,NY,installment,0.2778,6,Paid full on time via ACH.,1.0482666666666667,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1026,L206,2025-02-28,2025-03-21,2025-03-14,150.0,151.14,0,0.0,0.0,1264.46,Cash,0,0,NY,installment,0.2778,6,Paid full on time via ACH.,1.0075999999999998,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1027,L207,2024-10-01,2024-10-22,2024-10-15,250.0,251.42,4,10.0,0.0,4432.19,Wallet,0,0,NY,revolving,0.1208,12,Customer disputes late fee; claims payment posted late.,1.00568,0,0.03977408320738207,1.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1027,L207,2024-10-31,2024-11-21,2024-11-14,250.0,256.74,2,10.0,0.0,4182.19,Check,0,0,NY,revolving,0.1208,12,"Payment posted, but fee assessment appears duplicated.",1.02696,0,0.03894991041520604,2.0,0.03977408320738207,0,1,0,Fee dispute—manual review recommended.
B1027,L207,2024-11-30,2024-12-21,2024-12-14,250.0,248.14,1,5.0,0.02,3934.07,Card,0,0,NY,revolving,0.1208,12,Paid short due to cash flow timing; will catch up next cycle.,0.99256,0,0.020149915370355445,3.0,0.03894991041520604,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1027,L207,2024-12-30,2025-01-20,2025-01-13,250.0,256.69,2,5.0,0.0,3684.07,Wallet,0,1,NY,revolving,0.1208,12,Hardship plan active: reduced payment accepted for 2 months.,1.02676,0,0.019478748685184465,3.0,0.020149915370355445,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1027,L207,2025-01-29,2025-02-19,2025-02-12,250.0,250.81,1,10.0,0.0,3434.07,Card,0,0,NY,revolving,0.1208,12,Autopay failed: insufficient funds. Retry scheduled.,1.00324,0,0.039870818547904786,3.0,0.019478748685184465,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1027,L207,2025-02-28,2025-03-21,2025-03-14,250.0,251.22,2,10.0,0.0,3184.07,Card,0,0,NY,revolving,0.1208,12,Set up autopay today—should clear next cycle.,1.00488,0,0.03980574795000398,3.0,0.039870818547904786,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1028,L208,2024-10-01,2024-10-22,2024-10-15,250.0,199.29,0,0.0,0.68,3028.85,Wallet,0,0,NY,installment,0.1607,6,Paid short due to cash flow timing; will catch up next cycle.,0.79716,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1028,L208,2024-10-31,2024-11-21,2024-11-14,250.0,203.83,0,0.0,0.62,2825.64,Wallet,0,0,NY,installment,0.1607,6,Autopay failed: insufficient funds. Retry scheduled.,0.81532,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1028,L208,2024-11-30,2024-12-21,2024-12-14,250.0,191.36,0,0.0,0.79,2635.07,Card,0,0,NY,installment,0.1607,6,Card declined; trying ACH instead tomorrow.,0.76544,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1028,L208,2024-12-30,2025-01-20,2025-01-13,250.0,122.65,0,0.0,1.71,2514.13,ACH,0,0,NY,installment,0.1607,6,Customer disputes late fee; claims payment posted late.,0.49060000000000004,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1028,L208,2025-01-29,2025-02-19,2025-02-12,250.0,192.64,0,0.0,0.77,2322.26,Check,0,0,NY,installment,0.1607,6,"Payment posted, but fee assessment appears duplicated.",0.7705599999999999,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1028,L208,2025-02-28,2025-03-21,2025-03-14,250.0,205.23,0,0.0,0.6,2117.63,Cash,0,0,NY,installment,0.1607,6,Set up autopay today—should clear next cycle.,0.82092,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1029,L209,2024-10-01,2024-10-22,2024-10-15,75.0,78.06,0,0.0,0.0,3276.91,ACH,0,0,CA,installment,0.2401,36,Paid full on time via ACH.,1.0408,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1029,L209,2024-10-31,2024-11-21,2024-11-14,75.0,77.83,0,0.0,0.0,3201.91,ACH,0,0,CA,installment,0.2401,36,Paid full on time via ACH.,1.0377333333333334,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1029,L209,2024-11-30,2024-12-21,2024-12-14,75.0,76.37,0,0.0,0.0,3126.91,Cash,0,0,CA,installment,0.2401,36,Paid full on time via ACH.,1.0182666666666667,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1029,L209,2024-12-30,2025-01-20,2025-01-13,75.0,75.93,0,0.0,0.0,3051.91,ACH,0,0,CA,installment,0.2401,36,Paid full on time via ACH.,1.0124000000000002,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1029,L209,2025-01-29,2025-02-19,2025-02-12,75.0,76.86,0,0.0,0.0,2976.91,ACH,0,0,CA,installment,0.2401,36,Paid full on time via ACH.,1.0248,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1029,L209,2025-02-28,2025-03-21,2025-03-14,75.0,72.99,0,0.0,0.04,2903.96,ACH,0,0,CA,installment,0.2401,36,Paid full on time via ACH.,0.9732,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1030,L200,2024-10-01,2024-10-22,2024-10-15,100.0,51.27,0,0.0,0.84,3274.26,Check,0,0,CA,bnpl,0.207,36,Paid short due to cash flow timing; will catch up next cycle.,0.5127,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1030,L200,2024-10-31,2024-11-21,2024-11-14,100.0,85.23,0,0.0,0.25,3189.28,Wallet,0,1,CA,bnpl,0.207,36,Hardship plan active: reduced payment accepted for 2 months.,0.8523000000000001,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1030,L200,2024-11-30,2024-12-21,2024-12-14,100.0,78.86,0,0.0,0.36,3110.78,Cash,0,0,CA,bnpl,0.207,36,Partial payment made at branch; slip photo uploaded.,0.7886,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1030,L200,2024-12-30,2025-01-20,2025-01-13,100.0,92.15,4,10.0,0.14,3018.77,Card,0,0,CA,bnpl,0.207,36,Autopay failed: insufficient funds. Retry scheduled.,0.9215000000000001,1,0.10851871947911014,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1030,L200,2025-01-29,2025-02-19,2025-02-12,100.0,103.77,0,0.0,0.0,2918.77,ACH,0,0,CA,bnpl,0.207,36,Paid full on time via ACH.,1.0377,0,0.0,1.0,0.10851871947911014,0,1,0,On-time full or near-full payment.
B1030,L200,2025-02-28,2025-03-21,2025-03-14,100.0,81.96,0,0.0,0.31,2837.12,Wallet,0,1,CA,bnpl,0.207,36,Hardship plan active: reduced payment accepted for 2 months.,0.8195999999999999,1,0.0,1.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1031,L201,2024-10-01,2024-10-22,2024-10-15,250.0,146.17,7,25.0,1.59,3595.58,Check,0,0,FL,installment,0.1836,6,Multiple small penalties assessed over consecutive cycles.,0.58468,1,0.17103372785113224,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1031,L201,2024-10-31,2024-11-21,2024-11-14,250.0,157.43,15,35.0,1.42,3439.57,Check,0,0,FL,installment,0.1836,6,Multiple small penalties assessed over consecutive cycles.,0.6297200000000001,1,0.22232103156958646,2.0,0.17103372785113224,0,-1,1,Late with fee—watch for penalty spiral if repeated.
